,Year, Month, Day,     Extent
0,YYYY,    MM,  DD, 10^6 sq km
873,1983,    08,  05,     16.713
874,1983,    08,  07,     16.887
875,1983,    08,  09,     16.710
876,1983,    08,  11,     16.765
877,1983,    08,  13,     16.888
878,1983,    08,  15,     17.114
879,1983,    08,  17,     17.181
880,1983,    08,  19,     17.268
881,1983,    08,  21,     17.577
882,1983,    08,  23,     17.860
883,1983,    08,  25,     17.799
884,1983,    08,  27,     17.945
885,1983,    08,  29,     17.981
886,1983,    08,  31,     18.100
887,1983,    09,  02,     18.284
888,1983,    09,  04,     18.419
889,1983,    09,  06,     18.417
890,1983,    09,  08,     18.499
891,1983,    09,  10,     18.691
892,1983,    09,  12,     18.708
893,1983,    09,  14,     18.724
894,1983,    09,  16,     18.671
895,1983,    09,  18,     18.763
896,1983,    09,  20,     18.811
897,1983,    09,  22,     18.736
898,1983,    09,  24,     18.645
899,1983,    09,  26,     18.522
900,1983,    09,  28,     18.432
901,1983,    09,  30,     18.456
902,1983,    10,  02,     18.363
903,1983,    10,  04,     18.271
904,1983,    10,  06,     18.107
905,1983,    10,  08,     17.990
906,1983,    10,  10,     17.985
907,1983,    10,  12,     18.076
908,1983,    10,  14,     18.002
909,1983,    10,  16,     18.032
910,1983,    10,  18,     18.028
911,1983,    10,  20,     17.867
912,1983,    10,  22,     17.715
913,1983,    10,  24,     17.625
914,1983,    10,  26,     17.680
915,1983,    10,  28,     17.557
916,1983,    10,  30,     17.432
917,1983,    11,  01,     17.283
918,1983,    11,  03,     17.174
919,1983,    11,  05,     17.020
920,1983,    11,  07,     16.939
921,1983,    11,  09,     16.699
922,1983,    11,  11,     16.626
923,1983,    11,  13,     16.394
924,1983,    11,  15,     16.199
925,1983,    11,  17,     15.980
926,1983,    11,  19,     15.766
927,1983,    11,  21,     15.473
928,1983,    11,  23,     15.232
929,1983,    11,  25,     14.817
930,1983,    11,  27,     14.447
931,1983,    11,  29,     14.164
932,1983,    12,  01,     13.871
933,1983,    12,  03,     13.371
934,1983,    12,  05,     12.858
935,1983,    12,  07,     12.359
936,1983,    12,  09,     11.991
937,1983,    12,  11,     11.617
938,1983,    12,  13,     11.161
939,1983,    12,  15,     10.634
940,1983,    12,  17,     10.157
941,1983,    12,  19,      9.544
942,1983,    12,  21,      9.166
943,1983,    12,  23,      8.649
944,1983,    12,  25,      8.248
945,1983,    12,  27,      7.888
946,1983,    12,  29,      7.588
947,1983,    12,  31,      7.200
948,1984,    01,  02,      6.944
949,1984,    01,  04,      6.653
950,1984,    01,  06,      6.296
951,1984,    01,  08,      5.935
952,1984,    01,  10,      5.629
953,1984,    01,  12,      5.299
954,1984,    01,  14,      5.142
955,1984,    01,  16,      4.526
956,1984,    01,  18,      4.230
957,1984,    01,  20,      3.997
958,1984,    01,  22,      3.679
959,1984,    01,  24,      3.489
960,1984,    01,  26,      3.424
961,1984,    01,  28,      3.265
962,1984,    01,  30,      3.172
963,1984,    02,  01,      3.039
964,1984,    02,  03,      2.982
965,1984,    02,  05,      2.983
966,1984,    02,  07,      2.875
967,1984,    02,  09,      2.796
968,1984,    02,  11,      2.663
969,1984,    02,  13,      2.639
970,1984,    02,  15,      2.577
971,1984,    02,  17,      2.602
972,1984,    02,  19,      2.552
973,1984,    02,  21,      2.539
974,1984,    02,  23,      2.544
975,1984,    02,  25,      2.468
976,1984,    02,  27,      2.382
977,1984,    02,  29,      2.518
978,1984,    03,  02,      2.701
979,1984,    03,  04,      2.889
980,1984,    03,  06,      3.043
981,1984,    03,  08,      3.110
982,1984,    03,  10,      3.214
983,1984,    03,  12,      3.316
984,1984,    03,  14,      3.433
985,1984,    03,  16,      3.549
986,1984,    03,  18,      3.679
987,1984,    03,  20,      3.803
988,1984,    03,  22,      3.922
989,1984,    03,  24,      4.090
990,1984,    03,  26,      4.295
991,1984,    03,  28,      4.465
992,1984,    03,  30,      4.676
993,1984,    04,  01,      4.928
994,1984,    04,  03,      5.134
995,1984,    04,  05,      5.327
996,1984,    04,  07,      5.592
997,1984,    04,  09,      5.718
998,1984,    04,  11,      5.922
999,1984,    04,  13,      6.107
1000,1984,    04,  15,      6.339
1001,1984,    04,  17,      6.655
1002,1984,    04,  19,      6.837
1003,1984,    04,  21,      7.018
1004,1984,    04,  23,      7.350
1005,1984,    04,  25,      7.577
1006,1984,    04,  27,      7.794
1007,1984,    04,  29,      8.032
1008,1984,    05,  01,      8.158
1009,1984,    05,  03,      8.345
1010,1984,    05,  05,      8.608
1011,1984,    05,  07,      8.807
1012,1984,    05,  09,      8.978
1013,1984,    05,  11,      9.288
1014,1984,    05,  13,      9.534
1015,1984,    05,  15,      9.618
1016,1984,    05,  17,      9.919
1017,1984,    05,  19,     10.094
1018,1984,    05,  21,     10.251
1019,1984,    05,  23,     10.549
1020,1984,    05,  25,     10.679
1021,1984,    05,  27,     10.789
1022,1984,    05,  29,     11.027
1023,1984,    05,  31,     11.331
1024,1984,    06,  02,     11.570
1025,1984,    06,  04,     11.785
1026,1984,    06,  06,     11.943
1027,1984,    06,  08,     12.273
1028,1984,    06,  10,     12.567
1029,1984,    06,  12,     12.736
1030,1984,    06,  14,     13.064
1031,1984,    06,  16,     13.250
1032,1984,    06,  18,     13.351
1033,1984,    06,  20,     13.721
1034,1984,    06,  22,     13.862
1035,1984,    06,  24,     14.151
1036,1984,    06,  26,     14.389
1037,1984,    06,  28,     14.695
1038,1984,    06,  30,     15.100
1039,1984,    07,  02,     15.403
1040,1984,    07,  04,     15.623
1041,1984,    07,  06,     15.950
1042,1984,    07,  08,     15.922
1043,1984,    07,  10,     16.063
1044,1984,    07,  12,     16.302
1045,1984,    07,  14,     16.282
1046,1984,    07,  16,     16.367
1047,1984,    07,  18,     16.434
1048,1984,    07,  20,     16.500
1049,1984,    07,  22,     16.698
1050,1984,    07,  24,     16.959
1051,1984,    07,  26,     17.055
1052,1984,    07,  28,     17.159
1053,1984,    07,  30,     17.206
1054,1984,    08,  01,     17.466
1055,1984,    08,  03,     17.655
1056,1984,    08,  05,     17.722
1057,1984,    08,  07,     17.838
1058,1984,    08,  09,     17.789
1059,1984,    08,  11,     17.632
1060,1984,    08,  13,     17.684
1061,1984,    08,  15,     17.951
1062,1984,    08,  17,     18.162
1063,1984,    08,  19,     18.205
1064,1984,    08,  21,     18.144
1065,1984,    08,  23,     18.039
1066,1984,    08,  25,     18.036
1067,1984,    08,  27,     18.224
1068,1984,    08,  29,     18.173
1069,1984,    08,  31,     18.123
1070,1984,    09,  02,     18.151
1071,1984,    09,  04,     18.077
1072,1984,    09,  06,     18.116
1073,1984,    09,  08,     18.182
1074,1984,    09,  10,     18.163
1075,1984,    09,  12,     18.249
1076,1984,    09,  14,     18.298
1077,1984,    09,  16,     18.312
1078,1984,    09,  18,     18.288
1079,1984,    09,  20,     18.275
1080,1984,    09,  22,     18.370
1081,1984,    09,  24,     18.242
1082,1984,    09,  26,     18.055
1083,1984,    09,  28,     17.930
1084,1984,    09,  30,     17.864
1085,1984,    10,  02,     17.958
1086,1984,    10,  04,     17.813
1087,1984,    10,  06,     17.958
1088,1984,    10,  08,     17.758
1089,1984,    10,  10,     17.610
1090,1984,    10,  12,     17.687
1091,1984,    10,  14,     17.581
1092,1984,    10,  16,     17.462
1093,1984,    10,  18,     17.425
1094,1984,    10,  20,     17.364
1095,1984,    10,  22,     17.448
1096,1984,    10,  24,     17.443
1097,1984,    10,  26,     17.345
1098,1984,    10,  28,     17.379
1099,1984,    10,  30,     17.358
1100,1984,    11,  01,     17.286
1101,1984,    11,  03,     17.282
1102,1984,    11,  05,     17.211
1103,1984,    11,  07,     17.062
1104,1984,    11,  09,     16.853
1105,1984,    11,  11,     16.676
1106,1984,    11,  13,     16.527
1107,1984,    11,  15,     16.358
1108,1984,    11,  17,     16.115
1109,1984,    11,  19,     15.846
1110,1984,    11,  21,     15.572
1111,1984,    11,  23,     15.299
1112,1984,    11,  25,     15.040
1113,1984,    11,  27,     14.681
1114,1984,    11,  29,     14.202
1115,1984,    12,  01,     13.863
1116,1984,    12,  03,     13.355
1117,1984,    12,  05,     12.968
1118,1984,    12,  07,     12.527
1119,1984,    12,  09,     12.113
1120,1984,    12,  11,     11.464
1121,1984,    12,  13,     11.140
1122,1984,    12,  15,     10.744
1123,1984,    12,  17,     10.245
1124,1984,    12,  19,      9.766
1125,1984,    12,  21,      9.225
1126,1984,    12,  23,      8.749
1127,1984,    12,  25,      8.479
1128,1984,    12,  27,      8.052
1129,1984,    12,  29,      7.707
1130,1984,    12,  31,      7.171
1131,1985,    01,  02,      6.527
1132,1985,    01,  04,      6.061
1133,1985,    01,  06,      5.665
1134,1985,    01,  08,      5.310
1135,1985,    01,  10,      4.934
1136,1985,    01,  12,      4.685
1137,1985,    01,  14,      4.419
1138,1985,    01,  16,      4.198
1139,1985,    01,  18,      4.037
1140,1985,    01,  20,      3.797
1141,1985,    01,  22,      3.649
1142,1985,    01,  24,      3.505
1143,1985,    01,  26,      3.403
1144,1985,    01,  28,      3.405
1145,1985,    01,  30,      3.236
1146,1985,    02,  01,      3.159
1147,1985,    02,  03,      3.117
1148,1985,    02,  05,      2.994
1149,1985,    02,  07,      2.888
1150,1985,    02,  09,      2.843
1151,1985,    02,  11,      2.774
1152,1985,    02,  13,      2.711
1153,1985,    02,  15,      2.691
1154,1985,    02,  17,      2.690
1155,1985,    02,  19,      2.602
1156,1985,    02,  21,      2.699
1157,1985,    02,  23,      2.702
1158,1985,    02,  25,      2.886
1159,1985,    02,  27,      2.954
1160,1985,    03,  01,      3.039
1161,1985,    03,  03,      3.057
1162,1985,    03,  05,      3.245
1163,1985,    03,  07,      3.218
1164,1985,    03,  09,      3.386
1165,1985,    03,  11,      3.406
1166,1985,    03,  13,      3.431
1167,1985,    03,  15,      3.562
1168,1985,    03,  17,      3.665
1169,1985,    03,  19,      3.813
1170,1985,    03,  21,      3.913
1171,1985,    03,  23,      4.014
1172,1985,    03,  25,      4.182
1173,1985,    03,  27,      4.304
1174,1985,    03,  29,      4.576
1175,1985,    03,  31,      4.664
1176,1985,    04,  02,      4.899
1177,1985,    04,  04,      5.083
1178,1985,    04,  06,      5.418
1179,1985,    04,  08,      5.751
1180,1985,    04,  10,      5.747
1181,1985,    04,  12,      6.083
1182,1985,    04,  14,      6.215
1183,1985,    04,  16,      6.432
1184,1985,    04,  18,      6.683
1185,1985,    04,  20,      7.030
1186,1985,    04,  22,      7.221
1187,1985,    04,  24,      7.391
1188,1985,    04,  26,      7.493
1189,1985,    04,  28,      7.826
1190,1985,    04,  30,      8.126
1191,1985,    05,  02,      8.316
1192,1985,    05,  04,      8.651
1193,1985,    05,  06,      8.929
1194,1985,    05,  08,      9.176
1195,1985,    05,  10,      9.393
1196,1985,    05,  12,      9.694
1197,1985,    05,  14,      9.950
1198,1985,    05,  16,     10.285
1199,1985,    05,  18,     10.449
1200,1985,    05,  20,     10.698
1201,1985,    05,  22,     10.913
1202,1985,    05,  24,     11.271
1203,1985,    05,  26,     11.435
1204,1985,    05,  28,     11.466
1205,1985,    05,  30,     11.666
1206,1985,    06,  01,     11.817
1207,1985,    06,  03,     12.109
1208,1985,    06,  05,     12.281
1209,1985,    06,  07,     12.658
1210,1985,    06,  09,     13.023
1211,1985,    06,  11,     13.130
1212,1985,    06,  13,     13.342
1213,1985,    06,  15,     13.586
1214,1985,    06,  17,     13.797
1215,1985,    06,  19,     13.926
1216,1985,    06,  21,     13.983
1217,1985,    06,  23,     14.170
1218,1985,    06,  25,     14.249
1219,1985,    06,  27,     14.555
1220,1985,    06,  29,     14.802
1221,1985,    07,  01,     14.935
1222,1985,    07,  03,     15.048
1223,1985,    07,  05,     15.291
1224,1985,    07,  07,     15.365
1225,1985,    07,  09,     15.398
1226,1985,    07,  11,     15.540
1227,1985,    07,  13,     15.732
1228,1985,    07,  15,     15.817
1229,1985,    07,  17,     15.744
1230,1985,    07,  19,     15.788
1231,1985,    07,  21,     16.006
1232,1985,    07,  23,     16.187
1233,1985,    07,  25,     16.207
1234,1985,    07,  27,     16.181
1235,1985,    07,  29,     16.057
1236,1985,    07,  31,     16.239
1237,1985,    08,  02,     16.359
1238,1985,    08,  04,     16.679
1239,1985,    08,  06,     16.898
1240,1985,    08,  08,     17.081
1241,1985,    08,  10,     17.278
1242,1985,    08,  12,     17.382
1243,1985,    08,  14,     17.542
1244,1985,    08,  16,     17.708
1245,1985,    08,  18,     17.883
1246,1985,    08,  20,     18.042
1247,1985,    08,  22,     18.018
1248,1985,    08,  24,     18.178
1249,1985,    08,  26,     18.419
1250,1985,    08,  28,     18.374
1251,1985,    08,  30,     18.642
1252,1985,    09,  01,     18.614
1253,1985,    09,  03,     18.725
1254,1985,    09,  05,     18.745
1255,1985,    09,  07,     18.783
1256,1985,    09,  09,     18.868
1257,1985,    09,  11,     18.931
1258,1985,    09,  13,     18.909
1259,1985,    09,  15,     18.753
1260,1985,    09,  17,     18.744
1261,1985,    09,  19,     18.643
1262,1985,    09,  21,     18.579
1263,1985,    09,  23,     18.599
1264,1985,    09,  25,     18.535
1265,1985,    09,  27,     18.587
1266,1985,    09,  29,     18.533
1267,1985,    10,  01,     18.581
1268,1985,    10,  03,     18.701
1269,1985,    10,  05,     18.523
1270,1985,    10,  07,     18.596
1271,1985,    10,  09,     18.476
1272,1985,    10,  11,     18.481
1273,1985,    10,  13,     18.368
1274,1985,    10,  15,     18.263
1275,1985,    10,  17,     18.114
1276,1985,    10,  19,     18.070
1277,1985,    10,  21,     18.133
1278,1985,    10,  23,     17.980
1279,1985,    10,  25,     17.900
1280,1985,    10,  27,     17.815
1281,1985,    10,  29,     17.607
1282,1985,    10,  31,     17.663
1283,1985,    11,  02,     17.417
1284,1985,    11,  04,     17.238
1285,1985,    11,  06,     17.125
1286,1985,    11,  08,     16.999
1287,1985,    11,  10,     16.789
1288,1985,    11,  12,     16.592
1289,1985,    11,  14,     16.343
1290,1985,    11,  16,     16.173
1291,1985,    11,  18,     16.062
1292,1985,    11,  20,     15.881
1293,1985,    11,  22,     15.585
1294,1985,    11,  24,     15.404
1295,1985,    11,  26,     15.115
1296,1985,    11,  28,     14.877
1297,1985,    11,  30,     14.503
1298,1985,    12,  02,     14.157
1299,1985,    12,  04,     13.718
1300,1985,    12,  06,     13.579
1301,1985,    12,  08,     13.223
1302,1985,    12,  10,     12.831
1303,1985,    12,  12,     12.529
1304,1985,    12,  14,     12.221
1305,1985,    12,  16,     11.796
1306,1985,    12,  18,     10.955
1307,1985,    12,  20,     10.306
1308,1985,    12,  22,      9.886
1309,1985,    12,  24,      9.415
1310,1985,    12,  26,      8.907
1311,1985,    12,  28,      8.628
1312,1985,    12,  30,      8.132
1313,1986,    01,  01,      7.718
1314,1986,    01,  03,      7.572
1315,1986,    01,  05,      7.243
1316,1986,    01,  07,      6.811
1317,1986,    01,  09,      6.280
1318,1986,    01,  11,      6.002
1319,1986,    01,  13,      5.585
1320,1986,    01,  15,      5.213
1321,1986,    01,  17,      4.931
1322,1986,    01,  19,      4.759
1323,1986,    01,  21,      4.524
1324,1986,    01,  23,      4.350
1325,1986,    01,  25,      4.194
1326,1986,    01,  27,      4.045
1327,1986,    01,  29,      3.824
1328,1986,    01,  31,      3.705
1329,1986,    02,  02,      3.606
1330,1986,    02,  04,      3.527
1331,1986,    02,  06,      3.429
1332,1986,    02,  08,      3.319
1333,1986,    02,  10,      3.254
1334,1986,    02,  12,      3.233
1335,1986,    02,  14,      3.139
1336,1986,    02,  16,      3.051
1337,1986,    02,  18,      3.106
1338,1986,    02,  20,      3.042
1339,1986,    02,  22,      2.993
1340,1986,    02,  24,      3.008
1341,1986,    02,  26,      3.010
1342,1986,    02,  28,      2.987
1343,1986,    03,  02,      2.981
1344,1986,    03,  04,      3.017
1345,1986,    03,  06,      2.953
1346,1986,    03,  08,      3.044
1347,1986,    03,  10,      3.139
1348,1986,    03,  12,      3.189
1349,1986,    03,  14,      3.404
1350,1986,    03,  16,      3.624
1351,1986,    03,  18,      3.812
1352,1986,    03,  20,      3.923
1353,1986,    03,  22,      4.111
1354,1986,    03,  24,      4.353
1355,1986,    03,  26,      4.449
